entry,expiry,year,spot_entry,vix9d,vix3m,contango,short_strike,long_strike,credit,payout,pnl,win,contango_threshold,traded,pnl_unfiltered,pnl_filtered,cum_pnl_unfiltered,cum_pnl_filtered,spy_indexed,cash_indexed
2020-02-14,2020-02-21,2020,337.6,0.10980000000000001,0.155,1.4116575591985427,325,320.0,0.015374315283820134,0.0,0.015374315283820134,True,1.2011536126539284,True,0.015374315283820134,0.015374315283820134,-2.3718041675635204,4.441914960067543,175.90387811778683,112.67891027196247
2020-02-21,2020-02-28,2020,333.45,0.1577,0.1761,1.1166772352568168,320,315.0,0.07714099435844246,5.0,-4.922859005641557,False,1.2028300718355214,False,-4.922859005641557,0.0,-7.294663173205078,4.441914960067543,173.74155260182468,112.7429795112086
2020-02-28,2020-03-06,2020,296.24,0.529,0.2985,0.5642722117202268,285,280.0,0.8637450270887257,0.0,0.8637450270887257,True,1.1995092746798368,False,0.8637450270887257,0.0,-6.430918146116352,4.441914960067543,154.35356887918593,112.80708518023033
2020-03-06,2020-03-13,2020,297.43,0.4855,0.3546,0.7303810504634398,285,280.0,0.7316863820529811,5.0,-4.268313617947019,False,1.1961361869253377,False,-4.268313617947019,0.0,-10.69923176406337,4.441914960067543,154.9736092078594,112.87122729974166
2020-03-13,2020-03-20,2020,270.2,0.6987000000000001,0.48310000000000003,0.6914269357377987,260,255.0,0.8564877212735489,5.0,-4.143512278726451,False,1.1906718978363027,False,-4.143512278726451,0.0,-14.842744042789821,4.441914960067543,140.78562756938982,112.9354058904683
2020-03-20,2020-03-27,2020,229.4,0.8347,0.6559,0.7857913022642866,220,215.0,0.6014818266089392,0.0,0.6014818266089392,True,1.1882706184924738,False,0.6014818266089392,0.0,-14.241262216180882,4.441914960067543,119.52710201487055,112.99962097314787
2020-03-27,2020-04-03,2020,254.0,0.7232999999999999,0.5575,0.770772846674962,245,240.0,0.889316903613377,0.0,0.889316903613377,True,1.1881237227966976,False,0.889316903613377,0.0,-13.351945312567505,4.441914960067543,132.34474242274246,113.0638725685296
2020-04-03,2020-04-09,2020,247.95,0.46659999999999996,0.4484,0.9609944277753966,240,235.0,0.8406360375432982,0.0,0.8406360375432982,True,1.186945439484772,False,0.8406360375432982,0.0,-12.511309275024207,4.441914960067543,129.19243655007477,113.12816069737468
2020-04-17,2020-04-24,2020,286.54,0.3618,0.3728,1.0304035378662244,275,270.0,0.5874052332518289,0.0,0.5874052332518289,True,1.1852959768002833,False,0.5874052332518289,0.0,-11.923904041772378,4.441914960067543,149.2994586370576,113.192485380456
2020-04-24,2020-05-01,2020,282.89,0.3172,0.37810000000000005,1.1919924337957126,270,265.0,0.3770367998988462,0.0,0.3770367998988462,True,1.183446593306056,True,0.3770367998988462,0.3770367998988462,-11.546867241873532,4.81895175996639,147.3976542675969,113.25684663855836
2020-05-01,2020-05-08,2020,282.83,0.3557,0.3797,1.0674725892606127,270,265.0,0.4581829254455769,0.0,0.4581829254455769,True,1.1842872702245801,False,0.4581829254455769,0.0,-11.088684316427955,4.81895175996639,147.36639173001672,113.32124449247824
2020-05-08,2020-05-15,2020,292.51,0.2489,0.3164,1.271193250301326,280,275.0,0.26991760081749483,0.0,0.26991760081749483,True,1.1832219370250832,True,0.26991760081749483,0.26991760081749483,-10.81876671561046,5.088869360783884,152.410081126285,113.38567896302409
2020-05-15,2020-05-22,2020,286.29,0.29710000000000003,0.34509999999999996,1.1615617637159203,275,270.0,0.46208176944546686,0.0,0.46208176944546686,True,1.1834399857683804,False,0.46208176944546686,0.0,-10.356684946164993,5.088869360783884,149.16919806380685,113.45015007101611
2020-05-22,2020-05-29,2020,295.48,0.2347,0.3154,1.343843204090328,285,280.0,0.37832351537306685,0.0,0.37832351537306685,True,1.1829972807441103,True,0.37832351537306685,0.37832351537306685,-9.978361430791926,5.467192876156951,153.9575767365037,113.51465783728634
2020-05-29,2020-06-05,2020,304.49,0.2459,0.30269999999999997,1.2309882065880438,295,290.0,0.5369253059852284,0.0,0.5369253059852284,True,1.1832153294874075,True,0.5369253059852284,0.5369253059852284,-9.441436124806698,6.00411818214218,158.65216779646005,113.57920228267871
2020-06-05,2020-06-12,2020,319.4,0.2263,0.2742,1.2116659301811754,305,300.0,0.18506560072717804,0.6200000000000045,-0.4349343992728265,False,1.1834333782307047,True,-0.4349343992728265,-0.4349343992728265,-9.876370524079524,5.569183782869353,166.4209083851336,113.64378342804893
2020-06-12,2020-06-19,2020,304.38,0.3652,0.38049999999999995,1.0418948521358158,295,290.0,0.8725643253961408,0.0,0.8725643253961408,True,1.1842279345436566,False,0.8725643253961408,0.0,-9.003806198683383,5.569183782869353,158.59485314422972,113.70840129426465
2020-06-19,2020-06-26,2020,308.54,0.3392,0.3668,1.0813679245283019,295,290.0,0.4714685620028476,0.0,0.4714685620028476,True,1.1832087219497318,False,0.4714685620028476,0.0,-8.532337636680536,5.569183782869353,160.7623890831219,113.77305590220533
2020-06-26,2020-07-02,2020,300.09,0.3331,0.358,1.07475232662864,290,285.0,0.6237053314742518,0.0,0.6237053314742518,True,1.1826667765484018,False,0.6237053314742518,0.0,-7.908632305206284,5.569183782869353,156.35958170724714,113.83774727276233
2020-07-10,2020-07-17,2020,317.64,0.2259,0.3102,1.3731739707835324,305,300.0,0.2694962130638263,0.0,0.2694962130638263,True,1.1814852820504642,True,0.2694962130638263,0.2694962130638263,-7.639136092142458,5.838679995933179,165.50387394944846,113.90247542683885
2020-07-17,2020-07-24,2020,321.7,0.2216,0.3037,1.3704873646209388,310,305.0,0.32739135655440954,0.0,0.32739135655440954,True,1.182067212176314,True,0.32739135655440954,0.32739135655440954,-7.311744735588048,6.166071352487589,167.61930565904035,113.96724038535
2020-07-24,2020-07-31,2020,320.91,0.22699999999999998,0.3056,1.3462555066079296,310,305.0,0.4021135970819376,0.0,0.4021135970819376,True,1.182649142302164,True,0.4021135970819376,0.4021135970819376,-6.909631138506111,6.568184949569527,167.20768224756804,114.03204216922285
2020-07-31,2020-08-07,2020,326.4,0.2061,0.29710000000000003,1.4415332362930617,315,310.0,0.3073675345363611,0.0,0.3073675345363611,True,1.1829774581310832,True,0.3073675345363611,0.3073675345363611,-6.6022636039697495,6.875552484105888,170.06820443615408,114.09688079939622
2020-08-07,2020-08-14,2020,334.57,0.1808,0.2828,1.5641592920353984,320,315.0,0.09850498719770107,0.0,0.09850498719770107,True,1.1831955068743805,True,0.09850498719770107,0.09850498719770107,-6.503758616772048,6.974057471303588,174.32511996998795,114.16175629682097
2020-08-14,2020-08-21,2020,336.85,0.1787,0.2837,1.5875769445998882,325,320.0,0.20784570956878134,0.0,0.20784570956878134,True,1.1834135556176777,True,0.20784570956878134,0.20784570956878134,-6.295912907203267,7.18190318087237,175.51309639803463,114.22666868245983
2020-08-21,2020-08-28,2020,339.45,0.1801,0.2817,1.5641310383120488,325,320.0,0.1077711817187792,0.0,0.1077711817187792,True,1.184138931022271,True,0.1077711817187792,0.1077711817187792,-6.1881417254844875,7.289674362591149,176.86780635984223,114.29161797728742
2020-08-28,2020-09-04,2020,350.57,0.17129999999999998,0.2962,1.7291301809690605,340,335.0,0.29077770352628995,0.0,0.29077770352628995,True,1.185117969757512,True,0.29077770352628995,0.29077770352628995,-5.8973640219581975,7.580452066117439,182.66179665803472,114.3566042022903
2020-09-04,2020-09-11,2020,342.35,0.29410000000000003,0.3475,1.181570894253655,330,325.0,0.5718633635866688,0.0,0.5718633635866688,True,1.1860970084927533,False,0.5718633635866688,0.0,-5.325500658371529,7.580452066117439,178.3788290095507,114.42162737846698
2020-09-11,2020-09-18,2020,334.09,0.2633,0.31129999999999997,1.182301557159134,320,315.0,0.3371792144041894,0.0,0.3371792144041894,True,1.184109263181809,False,0.3371792144041894,0.0,-4.988321443967339,7.580452066117439,174.07501966934655,114.48668752682791
2020-09-18,2020-09-25,2020,330.77,0.2402,0.3046,1.2681099084096585,320,315.0,0.4933634425405522,0.0,0.4933634425405522,True,1.1831822917990291,True,0.4933634425405522,0.4933634425405522,-4.494958001426787,8.07381550865799,172.34515925657686,114.55178466839546
2020-09-25,2020-10-02,2020,328.72,0.2457,0.32030000000000003,1.3036223036223038,315,310.0,0.29483309844163585,0.0,0.29483309844163585,True,1.1834003405423263,True,0.29483309844163585,0.29483309844163585,-4.200124902985151,8.368648607099626,171.27702255592087,114.61691882420399
2020-10-02,2020-10-09,2020,333.88,0.2464,0.3239,1.3145292207792207,320,315.0,0.30195513977367305,0.0,0.30195513977367305,True,1.1840795953413472,True,0.30195513977367305,0.30195513977367305,-3.8981697632114782,8.670603746873299,173.96560078781596,114.6820900152998
2020-10-09,2020-10-16,2020,346.73,0.1885,0.2828,1.50026525198939,335,330.0,0.274572279313535,0.0,0.274572279313535,True,1.1850586340765885,True,0.274572279313535,0.274572279313535,-3.6235974838979432,8.945176026186834,180.6609942529035,114.74729826274117
2020-10-16,2020-10-23,2020,347.32,0.2164,0.2921,1.3498151571164512,335,330.0,0.3410184974516195,0.0,0.3410184974516195,True,1.1860376728118296,True,0.3410184974516195,0.3410184974516195,-3.2825789864463237,9.286194523638454,180.96840920577523,114.8125435875983
2020-10-23,2020-10-30,2020,345.62,0.2429,0.2899,1.193495265541375,335,330.0,0.5660288166670888,5.0,-4.433971183332911,False,1.1867871626219761,True,-4.433971183332911,-4.433971183332911,-7.716550169779235,4.852223340305542,180.08263730767027,114.87782601095344
2020-10-30,2020-11-06,2020,326.69,0.44329999999999997,0.3627,0.8181818181818182,315,310.0,0.8648375549957095,0.0,0.8648375549957095,True,1.1873675111188946,False,0.8648375549957095,0.0,-6.8517126147835254,4.852223340305542,170.21930670112494,114.94314555390079
2020-11-06,2020-11-13,2020,350.18,0.2396,0.2737,1.1423205342237062,335,330.0,0.25604860620766523,0.0,0.25604860620766523,True,1.186008004971368,False,0.25604860620766523,0.0,-6.59566400857586,4.852223340305542,182.4585901637636,115.00850223754655
2020-11-13,2020-11-20,2020,358.1,0.2101,0.2569,1.2227510709186102,345,340.0,0.2981813718311397,0.0,0.2981813718311397,True,1.1840202596604235,True,0.2981813718311397,0.2981813718311397,-6.2974826367447205,5.150404712136682,186.58524512434676,115.07389608300895
2020-11-20,2020-11-27,2020,355.35,0.1986,0.2606,1.312185297079557,340,335.0,0.14942775542486064,0.0,0.14942775542486064,True,1.1849992983956648,True,0.14942775542486064,0.14942775542486064,-6.14805488131986,5.299832467561543,185.15237881858872,115.13932711141818
2020-11-27,2020-12-04,2020,363.71,0.1825,0.2443,1.3386301369863014,350,345.0,0.18501616171213175,0.0,0.18501616171213175,True,1.185978337130906,True,0.18501616171213175,0.18501616171213175,-5.963038719607728,5.4848486292736744,189.50829238809314,115.20479534391647
2020-12-04,2020-12-11,2020,369.78,0.1796,0.2429,1.3524498886414253,355,350.0,0.14361338213397445,0.0,0.14361338213397445,True,1.1867519899857992,True,0.14361338213397445,0.14361338213397445,-5.819425337473754,5.628462011407649,192.6710191066209,115.27030080165808
2020-12-11,2020-12-18,2020,366.14,0.2045,0.2605,1.2738386308068461,355,350.0,0.43485220683686876,0.0,0.43485220683686876,True,1.187332338482718,True,0.43485220683686876,0.43485220683686876,-5.384573130636885,6.063314218244518,190.77442516009023,115.33584350580928
2020-12-18,2020-12-24,2020,369.15,0.16699999999999998,0.25170000000000003,1.5071856287425154,355,350.0,0.09064143498912802,0.0,0.09064143498912802,True,1.1879126869796364,True,0.09064143498912802,0.09064143498912802,-5.293931695647757,6.153955653233646,192.34276246202904,115.40142347754836
2021-01-08,2021-01-15,2021,381.29,0.1834,0.249,1.357688113413304,365,360.0,0.12139019087054148,0.0,0.12139019087054148,True,1.188226870930452,True,0.12139019087054148,0.12139019087054148,-5.172541504777215,6.275345844104187,198.66821589908452,115.4670407380657
2021-01-15,2021-01-22,2021,375.67,0.2169,0.2726,1.2568003688335638,360,355.0,0.22717009167723923,0.0,0.22717009167723923,True,1.1882582550510328,True,0.22717009167723923,0.22717009167723923,-4.945371413099976,6.502515935781426,195.7399582124081,115.53269530856373
2021-01-22,2021-01-29,2021,382.82,0.18420000000000003,0.25989999999999996,1.4109663409337672,370,365.0,0.2783008707099164,0.0,0.2783008707099164,True,1.1882896391716138,True,0.2783008707099164,0.2783008707099164,-4.66707054239006,6.780816806491343,199.465410607379,115.59838721025686
2021-01-29,2021-02-05,2021,370.14,0.32630000000000003,0.33880000000000005,1.0383083052405762,355,350.0,0.5412451514296777,0.0,0.5412451514296777,True,1.1888596091847707,False,0.5412451514296777,0.0,-4.125825390960382,6.780816806491343,192.85859433210194,115.6641164643716
2021-02-05,2021-02-12,2021,387.63,0.1552,0.2652,1.708762886597938,375,370.0,0.1831842140344948,0.0,0.1831842140344948,True,1.1882573040170759,True,0.1831842140344948,0.1831842140344948,-3.9426411769258873,6.964001020525838,201.97162403672306,115.72988309214661
2021-02-12,2021-02-19,2021,392.73,0.1505,0.265,1.7607973421926912,380,375.0,0.16925207593068237,0.0,0.16925207593068237,True,1.1882886881376566,True,0.16925207593068237,0.16925207593068237,-3.773389100995205,7.13325309645652,204.62893973103797,115.79568711483248
2021-02-19,2021-02-26,2021,390.05,0.1833,0.2709,1.4779050736497545,375,370.0,0.17949711997447082,0.0,0.17949711997447082,True,1.188822752424642,True,0.17949711997447082,0.17949711997447082,-3.593891981020734,7.312750216430991,203.23254638579013,115.86152855369201
2021-02-26,2021-03-05,2021,380.01,0.2942,0.29600000000000004,1.0061182868796739,365,360.0,0.500092256263514,0.0,0.500092256263514,True,1.19003902550889,False,0.500092256263514,0.0,-3.09379972475722,7.312750216430991,198.00128176404078,115.92740743
2021-03-05,2021-03-12,2021,383.56,0.23829999999999998,0.2789,1.170373478808225,370,365.0,0.4362310057896721,0.0,0.4362310057896721,True,1.1882877371036997,False,0.4362310057896721,0.0,-2.657568718967548,7.312750216430991,199.85098190420115,115.99332376504346
2021-03-12,2021-03-19,2021,394.0,0.1741,0.25739999999999996,1.478460654796094,380,375.0,0.2014179527474118,0.0,0.2014179527474118,True,1.188224017828581,True,0.2014179527474118,0.2014179527474118,-2.4561507662201363,7.514168169178403,205.2906634431517,116.05927758012133
2021-03-19,2021-03-26,2021,389.57,0.18280000000000002,0.24989999999999998,1.3670678336980304,375,370.0,0.1974476211293794,0.0,0.1974476211293794,True,1.1882554019491618,True,0.1974476211293794,0.1974476211293794,-2.258703145090757,7.711615790307782,202.98244608514872,116.12526889654484
2021-03-26,2021-04-01,2021,395.91,0.1632,0.2232,1.3676470588235294,380,375.0,0.06842316691651584,0.0,0.06842316691651584,True,1.1882867860697428,True,0.06842316691651584,0.06842316691651584,-2.190279978174241,7.780038957224297,206.28585422278726,116.19129773563724
2021-04-09,2021-04-16,2021,411.49,0.1319,0.20739999999999997,1.5724033358605003,395,390.0,0.03674201869461535,0.0,0.03674201869461535,True,1.1887490389043844,True,0.03674201869461535,0.03674201869461535,-2.1535379594796256,7.816780975918912,214.4036931477728,116.2573641187339
2021-04-16,2021-04-23,2021,417.26,0.1297,0.2053,1.5828835774865073,400,395.0,0.02755990725048807,0.0,0.02755990725048807,True,1.1899653119886324,True,0.02755990725048807,0.02755990725048807,-2.1259780522291374,7.844340883169401,217.41010717839967,116.32346806718236
2021-04-23,2021-04-30,2021,416.74,0.1407,0.2157,1.5330490405117272,400,395.0,0.052162986602893646,0.0,0.052162986602893646,True,1.1911815850728806,True,0.052162986602893646,0.052162986602893646,-2.0738150656262437,7.896503869772294,217.13916518603816,116.3896096023423
2021-04-30,2021-05-07,2021,417.3,0.1553,0.2207,1.4211204121056022,400,395.0,0.07234020503524974,0.0,0.07234020503524974,True,1.1921577452877354,True,0.07234020503524974,0.07234020503524974,-2.001474860590994,7.968844074807544,217.43094887011978,116.4557887455855
2021-05-07,2021-05-14,2021,422.12,0.1409,0.2079,1.475514549325763,405,400.0,0.0502800246282733,0.0,0.0502800246282733,True,1.192653679763804,True,0.0502800246282733,0.0502800246282733,-1.9511948359627207,8.019124099435817,219.94237272239388,116.52200551829593
2021-05-14,2021-05-21,2021,416.58,0.1741,0.22260000000000002,1.2785755313038485,400,395.0,0.1386207916866633,0.0,0.1386207916866633,True,1.1931496142398728,True,0.1386207916866633,0.1386207916866633,-1.8125740442760574,8.15774489112248,217.05579841915767,116.5882599418697
2021-05-21,2021-05-28,2021,414.98,0.17120000000000002,0.2349,1.3720794392523363,400,395.0,0.18586252669351744,0.0,0.18586252669351744,True,1.1937919803011985,True,0.18586252669351744,0.18586252669351744,-1.62671151758254,8.343607417815997,216.22213075035302,116.65455203771509
2021-05-28,2021-06-04,2021,420.19,0.1273,0.2048,1.6087981146897095,405,400.0,0.05439520002892184,0.0,0.05439520002892184,True,1.1947711390086155,True,0.05439520002892184,0.05439520002892184,-1.5723163175536181,8.39800261784492,218.93676109689824,116.7208818272526
2021-06-04,2021-06-11,2021,422.44,0.127,0.20620000000000002,1.6236220472440945,405,400.0,0.02463192134443326,0.0,0.02463192134443326,True,1.1957502977160324,True,0.02463192134443326,0.02463192134443326,-1.5476843962091849,8.422634539189353,220.1091062561548,116.78724933191482
2021-06-11,2021-06-18,2021,424.31,0.1306,0.19640000000000002,1.5038284839203677,410,405.0,0.08669411411936645,0.0,0.08669411411936645,True,1.1968976790739267,True,0.08669411411936645,0.08669411411936645,-1.4609902820898184,8.50932865330872,221.08345534407027,116.8536545731466
2021-06-18,2021-06-25,2021,414.92,0.2014,0.2293,1.1385302879841113,400,395.0,0.29888852408953603,0.0,0.29888852408953603,True,1.1984936541664273,False,0.29888852408953603,0.0,-1.1621017580002824,8.50932865330872,216.19086821277284,116.92009757240494
2021-06-25,2021-07-02,2021,426.61,0.1186,0.19,1.6020236087689714,410,405.0,0.023426274031405403,0.0,0.023426274031405403,True,1.1957206262400502,True,0.023426274031405403,0.023426274031405403,-1.138675483968877,8.532754927340125,222.281852617977,116.98657835115907
2021-07-02,2021-07-09,2021,433.72,0.10400000000000001,0.193,1.8557692307692306,420,415.0,0.03759625012887269,0.0,0.03759625012887269,True,1.196849316192336,True,0.03759625012887269,0.03759625012887269,-1.1010792338400044,8.570351177468998,225.98646332122777,117.0530969308904
2021-07-09,2021-07-16,2021,435.52,0.13019999999999998,0.20440000000000003,1.56989247311828,420,415.0,0.06706094856918154,0.0,0.06706094856918154,True,1.1984452912848365,True,0.06706094856918154,0.06706094856918154,-1.0340182852708228,8.63741212603818,226.92433944863305,117.1196533330926
2021-07-16,2021-07-23,2021,431.34,0.163,0.2207,1.3539877300613496,415,410.0,0.1339463570181456,0.0,0.1339463570181456,True,1.200041266377337,True,0.1339463570181456,0.1339463570181456,-0.9000719282526772,8.771358483056325,224.74638266388084,117.1862475792715
2021-07-23,2021-07-30,2021,439.94,0.12869999999999998,0.2165,1.6822066822066823,425,420.0,0.08032624512074049,0.0,0.08032624512074049,True,1.2016560210906257,True,0.08032624512074049,0.08032624512074049,-0.8197456831319367,8.851684728177066,229.22734638370596,117.25287969094518
2021-07-30,2021-08-06,2021,438.51,0.1436,0.2218,1.5445682451253482,425,420.0,0.18153090708382713,0.0,0.18153090708382713,True,1.203340528681128,True,0.18153090708382713,0.18153090708382713,-0.6382147760481096,9.033215635260893,228.4822559047118,117.31954968964399
2021-08-06,2021-08-13,2021,442.49,0.1096,0.2087,1.9041970802919708,425,420.0,0.012354725680850831,0.0,0.012354725680850831,True,1.2050250362716304,True,0.012354725680850831,0.012354725680850831,-0.6258600503672588,9.045570360941744,230.5560042308634,117.3862575969105
2021-08-13,2021-08-20,2021,445.92,0.1121,0.2026,1.807314897413024,430,425.0,0.02940770886676558,0.0,0.02940770886676558,True,1.2067190293803531,True,0.02940770886676558,0.02940770886676558,-0.5964523415004932,9.074978069808509,232.34317929586345,117.45300343429952
2021-08-20,2021-08-27,2021,443.36,0.151,0.2241,1.4841059602649007,430,425.0,0.22975218715479073,0.0,0.22975218715479073,True,1.2084557073210673,True,0.22975218715479073,0.22975218715479073,-0.36670015434570247,9.3047302569633,231.00931102577596,117.51978722337813
2021-08-27,2021-09-03,2021,450.25,0.1232,0.2061,1.6728896103896105,435,430.0,0.06695301616886473,0.0,0.06695301616886473,True,1.2101923852617815,True,0.06695301616886473,0.06695301616886473,-0.29974713817683774,9.371683273132165,234.5992924245661,117.58660898572562
2021-09-03,2021-09-10,2021,453.08,0.1166,0.2032,1.7427101200686106,435,430.0,0.018403615411592134,0.0,0.018403615411592134,True,1.2122201872180474,True,0.018403615411592134,0.018403615411592134,-0.2813435227652456,9.390086888543758,236.07384211376439,117.65346874293363
2021-09-10,2021-09-17,2021,445.44,0.22579999999999997,0.23309999999999997,1.0323294951284323,430,425.0,0.4313967038067972,0.0,0.4313967038067972,True,1.2158782836614008,False,0.4313967038067972,0.0,0.15005318104155158,9.390086888543758,232.09307899522204,117.72036651660605
2021-09-17,2021-09-24,2021,441.4,0.1966,0.2322,1.1810783316378433,425,420.0,0.2626175679855276,0.0,0.2626175679855276,True,1.2101397586575176,False,0.2626175679855276,0.0,0.4126707490270792,9.390086888543758,229.98806813149022,117.787302328359
2021-09-24,2021-10-01,2021,443.91,0.1524,0.2082,1.3661417322834646,430,425.0,0.20981785991041768,0.0,0.20981785991041768,True,1.206613776171825,True,0.20981785991041768,0.20981785991041768,0.6224886089374968,9.599904748454176,231.29588428692756,117.85427619982099
2021-10-01,2021-10-08,2021,434.24,0.1942,0.2305,1.18692070030896,420,415.0,0.352531044473519,0.0,0.352531044473519,True,1.2083504541125392,False,0.352531044473519,0.0,0.9750196534110158,9.599904748454176,226.2574053135893,117.92128815263274
2021-10-08,2021-10-15,2021,437.86,0.1674,0.2188,1.3070489844683393,420,415.0,0.11065701080222201,0.0,0.11065701080222201,True,1.2048718992179484,True,0.11065701080222201,0.11065701080222201,1.0856766642132378,9.710561759256397,228.14357841425988,117.98833820844735
2021-10-15,2021-10-22,2021,445.87,0.1324,0.203,1.5332326283987918,430,425.0,0.0741672811718761,0.0,0.0741672811718761,True,1.2065611495675608,True,0.0741672811718761,0.0741672811718761,1.159843945385114,9.784729040428273,232.3171271812133,118.05542638893012
2021-10-22,2021-10-29,2021,453.12,0.1198,0.20010000000000003,1.6702838063439067,435,430.0,0.02182124382344719,0.0,0.02182124382344719,True,1.208297827508275,True,0.02182124382344719,0.02182124382344719,1.181665189208561,9.80655028425172,236.0946838054845,118.12255271575881
2021-10-29,2021-11-05,2021,459.25,0.1367,0.20370000000000002,1.4901243599122167,445,440.0,0.1526082449117867,0.0,0.1526082449117867,True,1.2100345054489894,True,0.1526082449117867,0.1526082449117867,1.3342734341203477,9.959158529163506,239.28867306159242,118.18971721062341
2021-11-05,2021-11-12,2021,468.53,0.1315,0.20489999999999997,1.5581749049429654,450,445.0,0.04236562742804573,0.0,0.04236562742804573,True,1.2118876329959243,True,0.04236562742804573,0.04236562742804573,1.3766390615483934,10.001524156591552,244.12394554065952,118.25691989522625
2021-11-12,2021-11-19,2021,467.27,0.1199,0.2069,1.7256046705587988,450,445.0,0.036973739602311984,0.0,0.036973739602311984,True,1.2155457294392777,True,0.036973739602311984,0.036973739602311984,1.4136128011507054,10.038497896193864,243.46743225147586,118.32416079128205
2021-11-19,2021-11-26,2021,468.89,0.1245,0.2192,1.7606425702811246,450,445.0,0.02730306407433225,0.0,0.02730306407433225,True,1.2192038258826312,True,0.02730306407433225,0.02730306407433225,1.4409158652250378,10.065800960268195,244.31152076614057,118.39143992051781
2021-11-26,2021-12-03,2021,458.97,0.306,0.2917,0.9532679738562092,445,440.0,0.8322782122061767,0.0,0.8322782122061767,True,1.222765448115029,False,0.8322782122061767,0.0,2.2731940774312145,10.065800960268195,239.14278121955158,118.45875730467297
2021-12-03,2021-12-10,2021,453.42,0.317,0.3178,1.0025236593059939,435,430.0,0.5552506444758905,0.0,0.5552506444758905,True,1.2154348780319033,False,0.5552506444758905,0.0,2.828444721907105,10.065800960268195,236.25099649338537,118.52611296549922
2021-12-10,2021-12-17,2021,470.74,0.157,0.2318,1.4764331210191084,455,450.0,0.1922439241383298,0.0,0.1922439241383298,True,1.2099292522404612,True,0.1922439241383298,0.1922439241383298,3.0206886460454347,10.258044884406525,245.275449008196,118.59350692476073
2021-12-17,2021-12-23,2021,459.87,0.1935,0.25379999999999997,1.311627906976744,445,440.0,0.2973651740080836,0.0,0.2973651740080836,True,1.2116659301811754,True,0.2973651740080836,0.2973651740080836,3.3180538200535183,10.555410058414608,239.61171928325422,118.66093920423397
2021-12-31,2022-01-07,2021,474.96,0.1326,0.2188,1.650075414781297,460,455.0,0.13092796695183218,0.0,0.13092796695183218,True,1.2153240266245289,True,0.13092796695183218,0.13092796695183218,3.4489817870053505,10.68633802536644,247.47424748466833,118.72840982570783
2022-01-07,2022-01-14,2022,466.09,0.154,0.22870000000000001,1.4850649350649352,450,445.0,0.16043652006516318,0.0,0.16043652006516318,True,1.2189821230678826,True,0.16043652006516318,0.16043652006516318,3.6094183070705137,10.846774545431604,242.8526023457324,118.79591881098355
2022-01-14,2022-01-21,2022,464.72,0.17309999999999998,0.22820000000000001,1.3183131138070483,450,445.0,0.29848485055149254,5.0,-4.7015151494485075,False,1.222640219511236,True,-4.7015151494485075,-4.7015151494485075,-1.0920968423779938,6.145259395983096,242.13877440431838,118.86346618187483
2022-01-21,2022-01-28,2022,437.98,0.3086,0.2995,0.9705119896305898,420,415.0,0.5189849714114239,0.0,0.5189849714114239,True,1.223211141204006,False,0.5189849714114239,0.0,-0.5731118709665699,6.145259395983096,228.20610348942023,118.9310519602077
2022-01-28,2022-02-04,2022,441.95,0.2813,0.2882,1.0245289726270885,425,420.0,0.5152753364888731,0.0,0.5152753364888731,True,1.2188712716605081,False,0.5152753364888731,0.0,-0.057836534477696766,6.145259395983096,230.27464139264183,118.99867616782065
2022-02-04,2022-02-11,2022,448.7,0.2186,0.2625,1.2008234217749314,435,430.0,0.5253354584197893,0.0,0.5253354584197893,True,1.2115606769726472,False,0.5253354584197893,0.0,0.4674989239420926,6.145259395983096,233.79167687041158,119.06633882656456
2022-02-11,2022-02-18,2022,440.46,0.26839999999999997,0.2883,1.0741430700447094,425,420.0,0.5651467777595158,0.0,0.5651467777595158,True,1.2080346944869547,False,0.5651467777595158,0.0,1.0326457017016084,6.145259395983096,229.49828837606748,119.13403995830276
2022-02-18,2022-02-25,2022,434.23,0.26030000000000003,0.2922,1.1225509028044562,420,415.0,0.6059679126851378,0.0,0.6059679126851378,True,1.2045656251105843,False,0.6059679126851378,0.0,1.6386136143867462,6.145259395983096,226.25219489065927,119.20177958491101
2022-02-25,2022-03-04,2022,437.75,0.2615,0.2804,1.0722753346080305,420,415.0,0.401500084664157,0.0,0.401500084664157,True,1.201284442912988,False,0.401500084664157,0.0,2.0401136990509032,6.145259395983096,228.08626376202957,119.26955772827745
2022-03-04,2022-03-11,2022,432.17,0.3111,0.3234,1.0395371263259403,415,410.0,0.5570598395488844,0.0,0.5570598395488844,True,1.2009660056320624,False,0.5570598395488844,0.0,2.5971735385997876,6.145259395983096,225.17884776707325,119.33737441030277
2022-03-11,2022-03-18,2022,420.07,0.3063,0.3234,1.0558276199804113,405,400.0,0.6461467261911054,0.0,0.6461467261911054,True,1.199209848579862,False,0.6461467261911054,0.0,3.243320264790893,6.145259395983096,218.8742360217379,119.40522965290002
2022-03-18,2022-03-25,2022,444.52,0.22190000000000001,0.2655,1.1964849031095088,430,425.0,0.47220475196983,0.0,0.47220475196983,True,1.1963437272356792,True,0.47220475196983,0.47220475196983,3.715525016760723,6.617464147952926,231.61372008565934,119.47312347799475
2022-03-25,2022-04-01,2022,452.69,0.1845,0.24719999999999998,1.3398373983739835,435,430.0,0.18771383392382823,0.0,0.18771383392382823,True,1.1964689352308795,True,0.18771383392382823,0.18771383392382823,3.9032388506845512,6.805177981876755,235.87063561949324,119.54105590752499
