entry,expiry,year,spot_entry,vix9d,vix3m,contango,short_strike,long_strike,credit,payout,pnl,win
2023-09-01,2023-09-08,2023,451.19,0.1045,0.1574,1.5062200956937801,435,430.0,0.017996833281789193,0.0,0.017996833281789193,True
2023-09-08,2023-09-15,2023,445.52,0.12380000000000001,0.16140000000000002,1.3037156704361874,430,425.0,0.05921459251164429,0.0,0.05921459251164429,True
2023-09-15,2023-09-22,2023,443.37,0.1251,0.1602,1.2805755395683456,430,425.0,0.11845818335998004,0.0,0.11845818335998004,True
2023-09-22,2023-09-29,2023,430.42,0.1751,0.1809,1.0331239291833239,415,410.0,0.2081126443822221,0.0,0.2081126443822221,True
2023-09-29,2023-10-06,2023,427.48,0.172,0.18510000000000001,1.0761627906976745,410,405.0,0.12040712934218512,0.0,0.12040712934218512,True
2023-10-06,2023-10-13,2023,429.54,0.1629,0.1873,1.1497851442602824,415,410.0,0.19924395934665107,0.0,0.19924395934665107,True
2023-10-13,2023-10-20,2023,431.5,0.18760000000000002,0.2057,1.0964818763326225,415,410.0,0.2083068802697312,0.0,0.2083068802697312,True
2023-10-20,2023-10-27,2023,421.19,0.2076,0.22440000000000002,1.0809248554913296,405,400.0,0.270042562531696,0.0,0.270042562531696,True
2023-10-27,2023-11-03,2023,410.68,0.21359999999999998,0.2227,1.0426029962546817,395,390.0,0.2929922536044458,0.0,0.2929922536044458,True
2023-11-03,2023-11-10,2023,434.69,0.1371,0.1722,1.2560175054704594,420,415.0,0.10756358291825974,0.0,0.10756358291825974,True
2023-11-10,2023-11-17,2023,440.61,0.1278,0.16519999999999999,1.2926447574334898,425,420.0,0.06341655758966258,0.0,0.06341655758966258,True
2023-11-17,2023-11-24,2023,450.79,0.1067,0.1585,1.4854732895970009,435,430.0,0.024389593791245723,0.0,0.024389593791245723,True
2023-11-24,2023-12-01,2023,455.3,0.0983,0.1512,1.538148524923703,440,435.0,0.018589132353724558,0.0,0.018589132353724558,True
2023-12-01,2023-12-08,2023,459.1,0.1198,0.1536,1.2821368948247076,445,440.0,0.09331003405347804,0.0,0.09331003405347804,True
2023-12-08,2023-12-15,2023,460.2,0.12210000000000001,0.1516,1.2416052416052417,445,440.0,0.07334286950010682,0.0,0.07334286950010682,True
2023-12-15,2023-12-22,2023,469.33,0.10869999999999999,0.15130000000000002,1.3919043238270472,455,450.0,0.061108380251774674,0.0,0.061108380251774674,True
2023-12-22,2023-12-29,2023,473.65,0.11560000000000001,0.15990000000000001,1.3832179930795847,455,450.0,0.019646373317454446,0.0,0.019646373317454446,True
2023-12-29,2024-01-05,2023,475.31,0.1067,0.15259999999999999,1.4301780693533268,460,455.0,0.04200517669671844,0.0,0.04200517669671844,True
2024-01-05,2024-01-12,2024,467.92,0.11710000000000001,0.1551,1.3245089666951322,450,445.0,0.025632088295667876,0.0,0.025632088295667876,True
2024-01-12,2024-01-19,2024,476.68,0.1052,0.1494,1.420152091254753,460,455.0,0.02327144068098741,0.0,0.02327144068098741,True
2024-01-19,2024-01-26,2024,482.43,0.1182,0.15259999999999999,1.291032148900169,465,460.0,0.039677234535317796,0.0,0.039677234535317796,True
2024-01-26,2024-02-02,2024,487.41,0.1307,0.1503,1.1499617444529455,470,465.0,0.07216496297130837,0.0,0.07216496297130837,True
2024-02-02,2024-02-09,2024,494.35,0.1304,0.1561,1.197085889570552,475,470.0,0.044290142392683585,0.0,0.044290142392683585,True
2024-02-09,2024-02-16,2024,501.2,0.1161,0.1508,1.2988802756244617,485,480.0,0.06700513510840844,0.0,0.06700513510840844,True
2024-02-16,2024-02-23,2024,499.51,0.1257,0.1586,1.261734287987271,480,475.0,0.036570361019897746,0.0,0.036570361019897746,True
2024-02-23,2024-03-01,2024,507.85,0.1192,0.1525,1.2793624161073824,490,485.0,0.050143393769409794,0.0,0.050143393769409794,True
2024-03-01,2024-03-08,2024,512.85,0.1182,0.1493,1.2631133671742807,495,490.0,0.0508268710819344,0.0,0.0508268710819344,True
2024-03-08,2024-03-15,2024,511.72,0.1463,0.163,1.114149008885851,495,490.0,0.17038697844750672,0.0,0.17038697844750672,True
2024-03-15,2024-03-22,2024,509.83,0.1416,0.1641,1.1588983050847457,490,485.0,0.07137314124130922,0.0,0.07137314124130922,True
2024-03-22,2024-03-28,2024,521.21,0.10859999999999999,0.153,1.408839779005525,505,500.0,0.03760783405644874,0.0,0.03760783405644874,True
2024-04-05,2024-04-12,2024,518.43,0.15460000000000002,0.1718,1.111254851228978,500,495.0,0.15328756082143258,0.0,0.15328756082143258,True
2024-04-12,2024-04-19,2024,510.85,0.17329999999999998,0.182,1.0502019619157532,495,490.0,0.32749539010675477,0.0,0.32749539010675477,True
2024-04-19,2024-04-26,2024,495.16,0.1813,0.1925,1.0617760617760619,480,475.0,0.372341489996721,0.0,0.372341489996721,True
2024-04-26,2024-05-03,2024,508.26,0.1467,0.16269999999999998,1.10906612133606,490,485.0,0.11938480485860037,0.0,0.11938480485860037,True
2024-05-03,2024-05-10,2024,511.29,0.12,0.1527,1.2725,495,490.0,0.08503244273738053,0.0,0.08503244273738053,True
2024-05-10,2024-05-17,2024,520.84,0.1182,0.1466,1.2402707275803724,505,500.0,0.09867221416438365,0.0,0.09867221416438365,True
2024-05-17,2024-05-24,2024,529.45,0.0967,0.1399,1.4467425025853156,510,505.0,0.00938708478233774,0.0,0.00938708478233774,True
2024-05-24,2024-05-31,2024,529.44,0.0919,0.1417,1.5418933623503808,510,505.0,0.006094157519948212,0.0,0.006094157519948212,True
2024-05-31,2024-06-07,2024,527.37,0.1168,0.1466,1.25513698630137,510,505.0,0.06477977677678703,0.0,0.06477977677678703,True
2024-06-07,2024-06-14,2024,534.01,0.1233,0.1441,1.1686942416869424,515,510.0,0.05770702066450095,0.0,0.05770702066450095,True
2024-06-14,2024-06-21,2024,542.78,0.11,0.1484,1.3490909090909091,525,520.0,0.04941876775459253,0.0,0.04941876775459253,True
2024-06-21,2024-06-28,2024,544.51,0.1096,0.1517,1.3841240875912408,525,520.0,0.028475466456973964,0.0,0.028475466456973964,True
2024-06-28,2024-07-05,2024,544.22,0.1054,0.1452,1.3776091081593929,525,520.0,0.0242542968854238,0.0,0.0242542968854238,True
2024-07-05,2024-07-12,2024,554.64,0.1081,0.1435,1.3274745605920444,535,530.0,0.028454810877319492,0.0,0.028454810877319492,True
2024-07-12,2024-07-19,2024,559.99,0.10550000000000001,0.1437,1.3620853080568718,540,535.0,0.02313504096421304,0.0,0.02313504096421304,True
2024-07-19,2024-07-26,2024,548.99,0.15039999999999998,0.1716,1.1409574468085109,530,525.0,0.15758440053956768,0.0,0.15758440053956768,True
2024-07-26,2024-08-02,2024,544.44,0.1681,0.1724,1.0255800118976799,525,520.0,0.2042228140249307,0.0,0.2042228140249307,True
2024-08-02,2024-08-09,2024,532.9,0.23309999999999997,0.2334,1.0012870012870014,515,510.0,0.5136899508578807,0.0,0.5136899508578807,True
2024-08-09,2024-08-16,2024,532.99,0.2006,0.2118,1.0558325024925224,515,510.0,0.3793327148738044,0.0,0.3793327148738044,True
2024-08-16,2024-08-23,2024,554.31,0.1297,0.17809999999999998,1.3731688511950653,535,530.0,0.0840277027719667,0.0,0.0840277027719667,True
2024-08-23,2024-08-30,2024,562.13,0.1369,0.1819,1.3287070854638423,545,540.0,0.18011765683048608,0.0,0.18011765683048608,True
2024-08-30,2024-09-06,2024,563.68,0.129,0.1743,1.3511627906976744,545,540.0,0.10363492852404299,4.639999999999986,-4.536365071475943,False
2024-09-06,2024-09-13,2024,540.36,0.22260000000000002,0.2274,1.0215633423180592,520,515.0,0.36572654687926587,0.0,0.36572654687926587,True
2024-09-13,2024-09-20,2024,562.01,0.158,0.1928,1.220253164556962,545,540.0,0.285154284168911,0.0,0.285154284168911,True
2024-09-20,2024-09-27,2024,568.25,0.132,0.1894,1.4348484848484848,550,545.0,0.13027639654364176,0.0,0.13027639654364176,True
2024-09-27,2024-10-04,2024,571.47,0.1574,0.1954,1.2414231257941548,550,545.0,0.1377990246976264,0.0,0.1377990246976264,True
2024-10-04,2024-10-11,2024,572.98,0.1648,0.2065,1.2530339805825241,555,550.0,0.2909277351801336,0.0,0.2909277351801336,True
2024-10-11,2024-10-18,2024,579.58,0.1433,0.2077,1.4494068387997208,560,555.0,0.147732970803796,0.0,0.147732970803796,True
2024-10-18,2024-10-25,2024,584.59,0.12380000000000001,0.19190000000000002,1.550080775444265,565,560.0,0.08346937720467462,0.0,0.08346937720467462,True
2024-10-25,2024-11-01,2024,579.04,0.18489999999999998,0.2094,1.13250405624662,560,555.0,0.3444739644556343,0.0,0.3444739644556343,True
2024-11-01,2024-11-08,2024,571.04,0.2347,0.2191,0.9335321687260332,550,545.0,0.4360745005434623,0.0,0.4360745005434623,True
2024-11-08,2024-11-15,2024,598.19,0.1309,0.16829999999999998,1.2857142857142856,580,575.0,0.1590921580425615,0.0,0.1590921580425615,True
2024-11-15,2024-11-22,2024,585.75,0.1481,0.17809999999999998,1.202565833896016,565,560.0,0.1396498166540372,0.0,0.1396498166540372,True
2024-11-22,2024-11-29,2024,595.51,0.11460000000000001,0.17300000000000001,1.5095986038394416,575,570.0,0.049537371223951965,0.0,0.049537371223951965,True
2024-11-29,2024-12-06,2024,602.55,0.10890000000000001,0.16260000000000002,1.4931129476584022,580,575.0,0.02170216274120229,0.0,0.02170216274120229,True
2024-12-06,2024-12-13,2024,607.81,0.1038,0.1632,1.5722543352601157,585,580.0,0.015175276043438601,0.0,0.015175276043438601,True
2024-12-13,2024-12-20,2024,604.21,0.109,0.17149999999999999,1.5733944954128438,585,580.0,0.05870058399755118,0.0,0.05870058399755118,True
2024-12-20,2024-12-27,2024,591.15,0.1595,0.201,1.2601880877742948,570,565.0,0.17617748723596272,0.0,0.17617748723596272,True
2024-12-27,2025-01-03,2024,595.01,0.1331,0.1807,1.357625845229151,575,570.0,0.11389921233042433,0.0,0.11389921233042433,True
2025-01-03,2025-01-10,2025,591.95,0.1344,0.1814,1.3497023809523812,570,565.0,0.07590171205578944,0.0,0.07590171205578944,True
2025-01-10,2025-01-17,2025,580.49,0.1783,0.2097,1.1761076836791924,560,555.0,0.2580651121549131,0.0,0.2580651121549131,True
2025-01-17,2025-01-24,2025,597.58,0.1413,0.1819,1.2873319179051663,575,570.0,0.08778297474477093,0.0,0.08778297474477093,True
2025-01-24,2025-01-31,2025,607.97,0.1288,0.17550000000000002,1.362577639751553,585,580.0,0.05640988064545738,0.0,0.05640988064545738,True
2025-01-31,2025-02-07,2025,601.82,0.1585,0.1843,1.162776025236593,580,575.0,0.1653403391567032,0.0,0.1653403391567032,True
2025-02-07,2025-02-14,2025,600.77,0.1467,0.1863,1.2699386503067485,580,575.0,0.14970181212928502,0.0,0.14970181212928502,True
2025-02-14,2025-02-21,2025,609.7,0.11560000000000001,0.17809999999999998,1.5406574394463666,590,585.0,0.0732480806642517,0.0,0.0732480806642517,True
2025-02-21,2025-02-28,2025,599.94,0.17,0.1948,1.1458823529411764,580,575.0,0.27306782049724987,0.0,0.27306782049724987,True
2025-02-28,2025-03-07,2025,594.18,0.1888,0.2018,1.06885593220339,575,570.0,0.3811855116132712,0.0,0.3811855116132712,True
2025-03-07,2025-03-14,2025,575.92,0.2379,0.2259,0.9495586380832282,555,550.0,0.46247866361935763,0.0,0.46247866361935763,True
2025-03-14,2025-03-21,2025,562.81,0.2177,0.2217,1.0183739090491501,545,540.0,0.5195613822200684,0.0,0.5195613822200684,True
2025-03-21,2025-03-28,2025,563.98,0.1858,0.20350000000000001,1.0952637244348764,545,540.0,0.32557368076773585,0.0,0.32557368076773585,True
2025-03-28,2025-04-04,2025,555.66,0.22690000000000002,0.22010000000000002,0.9700308505949757,535,530.0,0.39642078893763966,5.0,-4.60357921106236,False
2025-04-04,2025-04-11,2025,505.28,0.5717,0.3671,0.6421199930033235,490,485.0,1.2099568657352222,0.0,1.2099568657352222,True
2025-04-11,2025-04-17,2025,533.94,0.43320000000000003,0.33909999999999996,0.7827793167128345,515,510.0,0.8518191234467167,0.0,0.8518191234467167,True
2025-04-25,2025-05-02,2025,550.64,0.2464,0.25370000000000004,1.0296266233766236,530,525.0,0.4559243513168383,0.0,0.4559243513168383,True
2025-05-02,2025-05-09,2025,566.76,0.2122,0.24,1.131008482563619,545,540.0,0.3163773276121553,0.0,0.3163773276121553,True
2025-05-09,2025-05-16,2025,564.34,0.2087,0.23379999999999998,1.120268327743172,545,540.0,0.40507580665133247,0.0,0.40507580665133247,True
2025-05-16,2025-05-23,2025,594.2,0.1435,0.20079999999999998,1.3993031358885017,575,570.0,0.17668453419409502,0.0,0.17668453419409502,True
2025-05-23,2025-05-30,2025,579.11,0.20629999999999998,0.23800000000000002,1.1536597188560351,560,555.0,0.4339629551944739,0.0,0.4339629551944739,True
2025-05-30,2025-06-06,2025,589.39,0.1674,0.2138,1.2771804062126644,570,565.0,0.26801756612227834,0.0,0.26801756612227834,True
2025-06-06,2025-06-13,2025,599.14,0.142,0.2002,1.4098591549295776,580,575.0,0.17798816020474995,0.0,0.17798816020474995,True
2025-06-13,2025-06-20,2025,597.0,0.19260000000000002,0.2262,1.1744548286604362,575,570.0,0.28257904287630353,0.0,0.28257904287630353,True
2025-06-20,2025-06-27,2025,594.28,0.1832,0.2248,1.2270742358078603,575,570.0,0.351451057306722,0.0,0.351451057306722,True
2025-06-27,2025-07-03,2025,614.91,0.1281,0.1945,1.518345042935207,595,590.0,0.07996824530163771,0.0,0.07996824530163771,True
2025-07-11,2025-07-18,2025,623.62,0.1303,0.1937,1.486569455103607,600,595.0,0.05984159521165422,0.0,0.05984159521165422,True
2025-07-18,2025-07-25,2025,627.58,0.127,0.19579999999999997,1.5417322834645668,605,600.0,0.06895172740691624,0.0,0.06895172740691624,True
2025-07-25,2025-08-01,2025,637.1,0.1283,0.1832,1.4279033515198754,615,610.0,0.08716058694041795,0.0,0.08716058694041795,True
2025-08-01,2025-08-08,2025,621.72,0.1953,0.21239999999999998,1.087557603686636,600,595.0,0.34257164867589296,0.0,0.34257164867589296,True
2025-08-08,2025-08-15,2025,637.18,0.1286,0.187,1.454121306376361,615,610.0,0.08666912344138833,0.0,0.08666912344138833,True
2025-08-15,2025-08-22,2025,643.44,0.13269999999999998,0.1864,1.4046721929163528,620,615.0,0.08098818119862816,0.0,0.08098818119862816,True
2025-08-22,2025-08-29,2025,645.31,0.1185,0.1776,1.49873417721519,625,620.0,0.09568694742647921,0.0,0.09568694742647921,True
2025-08-29,2025-09-05,2025,645.05,0.1272,0.18350000000000002,1.4426100628930818,625,620.0,0.1356603997952206,0.0,0.1356603997952206,True
2025-09-05,2025-09-12,2025,647.24,0.1266,0.18420000000000003,1.4549763033175358,625,620.0,0.0863361344350908,0.0,0.0863361344350908,True
2025-09-12,2025-09-19,2025,657.41,0.1285,0.18059999999999998,1.4054474708171205,635,630.0,0.09648414873159972,0.0,0.09648414873159972,True
2025-09-19,2025-09-26,2025,663.7,0.1241,0.1848,1.4891216760676873,640,635.0,0.06556296345334811,0.0,0.06556296345334811,True
2025-09-26,2025-10-03,2025,661.82,0.12269999999999999,0.1841,1.5004074979625104,640,635.0,0.09166110935564564,0.0,0.09166110935564564,True
2025-10-03,2025-10-10,2025,669.21,0.13470000000000001,0.19079999999999997,1.416481069042316,645,640.0,0.09118533716592214,0.0,0.09118533716592214,True
2025-10-10,2025-10-17,2025,653.02,0.217,0.2281,1.051152073732719,630,625.0,0.4267009149343437,0.0,0.4267009149343437,True
2025-10-17,2025-10-24,2025,664.39,0.198,0.22089999999999999,1.1156565656565656,640,635.0,0.31575149987521556,0.0,0.31575149987521556,True
2025-10-24,2025-10-31,2025,677.25,0.1485,0.192,1.292929292929293,655,650.0,0.196532450564316,0.0,0.196532450564316,True
2025-10-31,2025-11-07,2025,682.06,0.1471,0.20489999999999997,1.3929299796057102,660,655.0,0.20146315999243924,0.0,0.20146315999243924,True
2025-11-07,2025-11-14,2025,670.97,0.17309999999999998,0.2119,1.224147891392259,650,645.0,0.3497059487572116,0.0,0.3497059487572116,True
2025-11-14,2025-11-21,2025,671.93,0.1861,0.2158,1.1595916174099947,650,645.0,0.371615250335644,0.0,0.371615250335644,True
2025-11-21,2025-11-28,2025,659.03,0.2151,0.2396,1.113900511390051,635,630.0,0.3877291522520494,0.0,0.3877291522520494,True
2025-11-28,2025-12-05,2025,683.39,0.1361,0.19640000000000002,1.4430565760470244,660,655.0,0.12282572906153355,0.0,0.12282572906153355,True
2025-12-05,2025-12-12,2025,685.69,0.139,0.19269999999999998,1.3863309352517983,665,660.0,0.2117932969230445,0.0,0.2117932969230445,True
2025-12-12,2025-12-19,2025,681.76,0.1348,0.1925,1.4280415430267062,660,655.0,0.1560804971481602,0.0,0.1560804971481602,True
2025-12-19,2025-12-26,2025,680.59,0.10490000000000001,0.1825,1.7397521448999045,660,655.0,0.06618267753047746,0.0,0.06618267753047746,True
2025-12-26,2026-01-02,2025,690.31,0.0965,0.1777,1.8414507772020725,665,660.0,0.011214769465039298,0.0,0.011214769465039298,True
2026-01-02,2026-01-09,2026,683.33,0.11720000000000001,0.1802,1.5375426621160408,660,655.0,0.06276303850224263,0.0,0.06276303850224263,True
2026-01-09,2026-01-16,2026,694.005,0.10859999999999999,0.1788,1.6464088397790055,670,665.0,0.038508965709139975,0.0,0.038508965709139975,True
2026-01-16,2026-01-23,2026,691.58,0.1209,0.18989999999999999,1.5707196029776676,670,665.0,0.11184380186998766,0.0,0.11184380186998766,True
2026-01-23,2026-01-30,2026,689.2,0.15,0.19149999999999998,1.2766666666666666,665,660.0,0.16108615693780948,0.0,0.16108615693780948,True
2026-01-30,2026-02-06,2026,691.8,0.15689999999999998,0.2007,1.2791586998087954,670,665.0,0.26724104647049174,0.0,0.26724104647049174,True
2026-02-06,2026-02-13,2026,690.72,0.1543,0.20370000000000002,1.320155541153597,665,660.0,0.1422973899417439,0.0,0.1422973899417439,True
2026-02-13,2026-02-20,2026,681.61,0.1877,0.2217,1.1811401172083111,660,655.0,0.40744979819564264,0.0,0.40744979819564264,True
2026-02-20,2026-02-27,2026,689.44,0.1802,0.2109,1.1703662597114317,665,660.0,0.2763975584260372,0.0,0.2763975584260372,True
2026-02-27,2026-03-06,2026,686.16,0.1859,0.21559999999999999,1.1597633136094674,665,660.0,0.426062551321877,0.0,0.426062551321877,True
2026-03-06,2026-03-13,2026,672.44,0.3044,0.2756,0.9053876478318003,650,645.0,0.7849764502415297,0.0,0.7849764502415297,True
2026-03-13,2026-03-20,2026,662.3,0.28,0.2728,0.9742857142857142,640,635.0,0.7013368186089934,0.0,0.7013368186089934,True
2026-03-20,2026-03-27,2026,648.48,0.2695,0.2743,1.0178107606679034,625,620.0,0.5865527319058472,0.0,0.5865527319058472,True
2026-03-27,2026-04-02,2026,634.04,0.3064,0.2927,0.9552872062663186,615,610.0,0.8061736855086963,0.0,0.8061736855086963,True
2026-04-10,2026-04-17,2026,679.35,0.1636,0.2186,1.3361858190709046,655,650.0,0.1997973075872288,0.0,0.1997973075872288,True
2026-04-17,2026-04-24,2026,710.06,0.1481,0.2051,1.3848750844024307,685,680.0,0.15241183646961254,0.0,0.15241183646961254,True
2026-04-24,2026-05-01,2026,713.97,0.1671,0.213,1.2746858168761221,690,685.0,0.26666818909307466,0.0,0.26666818909307466,True
2026-05-01,2026-05-08,2026,720.49,0.14150000000000001,0.20370000000000002,1.4395759717314487,695,690.0,0.12749922276420556,0.0,0.12749922276420556,True
2026-05-08,2026-05-15,2026,737.54,0.1421,0.205,1.442646023926812,715,710.0,0.22335035582190343,0.0,0.22335035582190343,True
2026-05-15,2026-05-22,2026,739.1,0.1637,0.21359999999999998,1.3048259010384848,715,710.0,0.2773328598134519,0.0,0.2773328598134519,True
2026-05-22,2026-05-29,2026,745.67,0.1407,0.2003,1.4235963041933193,720,715.0,0.14113669564639508,0.0,0.14113669564639508,True
2026-05-29,2026-06-05,2026,756.34,0.1259,0.1866,1.4821286735504366,730,725.0,0.08432343803424214,0.0,0.08432343803424214,True
2026-06-05,2026-06-12,2026,737.45,0.23920000000000002,0.2182,0.9122073578595317,715,710.0,0.6812164480477207,0.0,0.6812164480477207,True
2026-06-12,2026-06-18,2026,741.67,0.1726,0.2051,1.1882966396292005,715,710.0,0.18135946889929855,0.0,0.18135946889929855,True
2026-06-26,2026-07-02,2026,729.35,0.168,0.20129999999999998,1.1982142857142855,705,700.0,0.2143133521575855,0.0,0.2143133521575855,True
2026-07-10,2026-07-17,2026,754.94,0.1115,0.1857,1.6654708520179373,730,725.0,0.06037031183265018,0.0,0.06037031183265018,True
2026-07-17,2026-07-24,2026,743.28,0.1685,0.2054,1.2189910979228487,720,715.0,0.33489313539149634,0.0,0.33489313539149634,True
2026-07-24,2026-07-31,2026,738.9,0.17620000000000002,0.2051,1.1640181611804765,715,710.0,0.342770909573332,0.0,0.342770909573332,True
2026-07-31,2026-08-07,2026,746.79,0.1305,0.1902,1.457471264367816,720,715.0,0.08589175842851748,0.0,0.08589175842851748,True
2026-08-07,2026-08-14,2026,773.16,0.11960000000000001,0.18719999999999998,1.5652173913043474,745,740.0,0.051941349823401595,0.0,0.051941349823401595,True
2026-08-14,2026-08-21,2026,776.3,0.1061,0.18460000000000001,1.7398680490103677,750,745.0,0.04018378171271575,0.0,0.04018378171271575,True
2026-08-21,2026-08-28,2026,765.64,0.1258,0.185,1.4705882352941178,740,735.0,0.10137881921964009,0.0,0.10137881921964009,True
2026-08-28,2026-08-31,2026,769.28,0.11220000000000001,0.1748,1.5579322638146167,745,740.0,0.0031992651143042117,0.0,0.0031992651143042117,True
